NED_id,class,ra,dec,zdist,D,F1400,F843,Fsyn,Lsyn,Pcav,L151,Ljet,Lcr,Fcr,Rmax
CGCG 010-025,j,162.33807,-0.66805,0.0388575335472,166.599980776,264.1,0.0,305.217627025,40.04726382584608,43.796512671655194,39.70229753070006,42.626428544588485,42.08236050023821,3.6399854851694663e-13,18.367636231229127
MCG +09-18-041,j,162.94733,55.38571,0.0772287722706,340.287178875,533.5,0.0,616.560409003,40.972971127145435,44.44450778256474,40.62800483199941,43.45030804274491,42.90623999839463,5.816180436541618e-13,18.77957598030734
NGC 3504,p,165.79671,27.9725,0.0058966614306,24.2978684181,274.1,0.0,316.774523163,38.39119091799938,42.637261636162506,38.04622462285336,41.15252365660492,40.608455612254645,5.74656477024694e-13,17.630683787237345
2MASX J11032753-4657471,j,165.86469,-46.96302,0.0494820989082,213.796041462,0.0,780.9,665.665971345,40.60255999646814,44.185219991090634,40.257593701322115,43.120642136442115,42.57657409209184,6.897057045971422e-13,18.614743027155942
MRK 0421,j,166.11382,38.20885,0.030505943018,129.990864301,877.6,0.0,1014.23320514,40.35326780801263,44.01071545917178,40.00830151286661,42.89877208871671,42.354704044366436,1.119353926882635e-12,18.503808003293244
CGCG 155-059,j,166.34505,30.16148,0.074327588707,326.845098591,409.8,0.0,473.601603766,40.823401438024746,44.33980900018026,40.47843514287872,43.3171910194275,42.77312297507722,4.640107768790313e-13,18.713017468648633
NGC 3521,g,166.45247,-0.0359,0.00328992190771,12.7181195488,375.0,0.0,433.383605203,37.96502260441477,42.33894381665328,37.62005630926875,40.77323385751462,40.22916581316434,8.758082920651571e-13,17.441038887692194
NGC 3537A,p,167.11047,-10.25604,0.0269328150298,114.460923323,323.2,0.0,373.518883205,39.8089313726518,43.629679954419196,39.463965077505776,42.414312661245575,41.8702446168953,4.731721474162506e-13,18.261578289557672
2MASX J11095773-3732216,j,167.49054,-37.53934,0.0106785334647,44.0095383931,673.0,567.4,777.779110138,39.297254221673,43.27150594873404,38.95228792652698,41.95891999687444,41.41485195252417,1.121624200865706e-12,18.033881957372106
MESSIER 108,g,167.87903,55.67412,0.0033064277377,13.5892164797,284.1,0.0,328.331419302,37.9020055986862,42.29483191264328,37.55703930354018,40.71714872241619,40.173080678065915,6.741878000515073e-13,17.41299632014298
LCRS B111020.1-120301,j,168.21149,-12.32253,0.0672492467735,294.259425268,389.7,0.0,450.372242527,40.71033670130502,44.26066368447645,40.365370406158995,43.21656340374694,42.67249535939666,4.5407086856891384e-13,18.662703660808354
CGCG 156-046 NED01,j,169.14418,29.2547,0.0488929027538,211.160576236,1927.9,0.0,2228.05400659,41.11645571101131,44.544946991270855,40.77148941586529,43.57800932238554,43.033941278035265,2.026770836866755e-12,18.843426620127655
CGCG 156-060,j,169.74739,27.90195,0.0694647472975,304.426452278,523.0,0.0,604.425668057,40.8676119926567,44.37075638842263,40.522645697510676,43.35653841304993,42.81247036869966,5.855913340965145e-13,18.73269116545985
IC 2722 NED01,j,169.93318,13.96395,0.0709756896354,311.377077833,289.9,0.0,335.034419063,40.63096702332096,44.20510490988761,40.28600072817494,43.14592439034113,42.60185634599085,3.446451047627361e-13,18.62738415410545
NGC 3627,g,170.06261,12.99129,0.00329260295257,10.0824746258,452.7,0.0,523.180688202,37.84509030063771,42.254991204009336,37.500124005491685,40.666494107153035,40.12242606280276,1.0898853951479915e-12,17.387669012511402
NGC 3628,g,170.07091,13.58949,0.00364586804062,13.6756227576,338.4,0.0,391.085365336,37.98347010961934,42.351857070296475,37.63850381447332,40.78965213714668,40.245584092796406,7.866452304246679e-13,17.44924802750823
ESO 377- G 046,j,171.47058,-35.39457,0.0333863360825,142.568025786,2606.4,3730.1,3179.66530889,40.92973000051088,44.414238993920556,40.58476370536486,43.41182344004015,42.867755395689876,3.032495532548113e-12,18.760333678954964
2MASX J11282461-1122184,j,172.10262,-11.37174,0.0793480546124,350.138027442,484.9,0.0,560.393893768,40.956276276337974,44.43282138699952,40.61130998119195,43.43544962552627,42.89138158117599,5.308747447820352e-13,18.77214677169802
NGC 3690,p,172.13052,58.56161,0.0104922540486,44.041409488,677.1,0.0,782.517437555,39.30052076362438,43.2737925281,38.955554468478354,41.961827219211166,41.41775917486089,1.1275240167023307e-12,18.035335568540468
4C -03.43,j,173.27127,-4.01321,0.0527420461076,228.416075377,1007.0,0.0,1163.77944117,40.90262833178895,44.3952678258152,40.557662036642924,43.38770295487763,42.843634910527356,1.1175594249913643e-12,18.748273436373704
IC 0708,j,173.49678,49.06204,0.0323593945893,138.077978585,877.8,0.0,1014.46434306,40.405789948219294,44.047480957316445,40.06082365307327,42.945516793500644,42.40144874915037,1.1048134525279043e-12,18.527180355685207
IC 0711,j,173.69408,48.95607,0.0322991712432,137.814870907,405.3,0.0,468.401000504,40.06851429971729,43.811388003365046,39.72354800457127,42.64534146633386,42.101273421983585,5.556103180388608e-13,18.37709269210182
MRK 0180,j,174.11006,70.15752,0.0469304188012,202.397749845,327.1,0.0,378.026072699,40.30923743471021,43.979894197860084,39.96427113956419,42.85958505647756,42.31551701212729,4.2188559583452515e-13,18.484214487173666
CGCG 268-067 NED01,j,174.78558,55.66459,0.0638542044963,278.736574182,275.1,0.0,317.930212777,40.51202403717854,44.12184481958791,40.16705774203252,43.04006513267437,42.495997088324096,3.3705301613151513e-13,18.574454525272074
NGC 3801,p,175.07042,17.72792,0.0123716052622,52.0044397381,1143.3,0.0,1321.29993554,39.67238657807966,43.5340985982187,39.32742028293364,42.29278779407637,41.74871974972609,1.7327182569158732e-12,18.200815855973072
NGC 3862,j,176.27083,19.60635,0.0215347635336,91.1512098187,5689.0,0.0,6574.71821334,40.856706339032854,44.36312243088594,40.51174004388683,43.34683238132471,42.802764336974434,6.387464625338413e-12,18.727838149597243
PKS 1142-341,j,176.33388,-34.4332,0.0697447854447,305.71365127,376.5,536.8,457.586750439,40.750407425351995,44.288713191309334,40.40544113020597,43.252226348148746,42.70815830379847,4.566859863260468e-13,18.68053513300926
PKS 1144-327,j,176.63988,-33.00685,0.0612496724564,266.87512479,463.9,620.0,536.124411877,40.7011860941306,44.25425825945435,40.356219798984576,43.208419363361706,42.66435131901143,5.417815029813795e-13,18.658631640615738
CGCG 186-048,p,176.84215,35.01873,0.0650046632524,283.988955103,637.1,0.0,736.289853,40.892956035399145,44.38849721834234,40.54798974025312,43.379094611090714,42.83502656674044,7.087820536363501e-13,18.743969264480242
NGC 3894,p,177.20985,59.41562,0.0108975376934,45.7567387047,481.4,0.0,556.34898012,39.18556174206834,43.193321213010776,38.840595446922315,41.85951369002629,41.315445645676014,8.253241737877164e-13,17.984178803948033
2MASX J11553166+5453565,j,178.88199,54.89898,0.0534913238786,231.785558908,1544.7,0.0,1785.19374655,41.1011624259266,44.53424169171156,40.75619613078058,43.56439829866015,43.020330254309876,1.630221254887435e-12,18.83662110826496
MCG -01-31-001,j,179.20183,-4.09455,0.026178710813,111.193568378,360.4,0.0,416.510536841,39.83108964833466,43.6451907473972,39.48612335318864,42.43403352660332,41.88996548225305,5.246808246739691e-13,18.271438722236546
CGCG 292-057,j,179.77351,58.34325,0.0556215910436,241.383986531,338.1,0.0,390.738658451,40.476607612531154,44.097053322334745,40.13164131738513,43.0085445147382,42.46447647038792,4.1797336237377323e-13,18.558694216303987
ARP 244,g,180.47154,-18.8772,0.00584102515131,24.4306358933,579.8,0.0,670.068838125,38.72129328406888,42.86833329241115,38.376326988922855,41.44631476240677,40.902246718056496,1.1180628600453355e-12,17.777579340138274
MCG +09-20-071,j,180.77959,51.67518,0.0658475379703,287.842122786,684.8,0.0,791.416247582,40.936017980114414,44.418640579643025,40.59105168496839,43.4174197418873,42.873351697537025,7.535846530447516e-13,18.763131829878535
NGC 4061,j,181.00592,20.23227,0.0244838595853,103.863206894,398.6,0.0,460.657880091,39.81560628068452,43.6343523900421,39.4706399855385,42.4202533293947,41.87618528504442,5.825737003399149e-13,18.264548623632233
NGC 4088,g,181.39246,50.53903,0.00351789523847,14.9423828768,222.0,0.0,256.56309428,37.877338225932945,42.277564751716,37.53237193078692,40.69519476066579,40.15112671631552,5.3012226039021e-13,17.40201933926778
NGC 4102,p,181.59631,52.71095,0.00379628362134,17.2137377036,272.7,0.0,315.156557704,38.08958103079628,42.426134715120334,37.74461473565026,40.88409085699416,40.34002281264389,6.171084540401433e-13,17.496467387431967
4C +22.33,p,181.63892,22.2604,0.0671107099492,293.624650999,920.5,0.0,1063.81228957,41.081754350734215,44.52065603907689,40.73678805558819,43.54712511173892,43.003057067388646,9.76250087367049e-13,18.82798451480435
ESO 505- G 014,j,181.77185,-27.69632,0.0245014530476,103.939207267,284.3,0.0,328.562557225,39.669481190779344,43.53206482710848,39.32451489563332,42.290201999379086,41.74613395502881,4.311855519475368e-13,18.19952295862443
UGC 07115,j,182.02316,25.23728,0.0225995555634,95.7346486035,749.1,0.0,865.727089754,40.01882362286597,43.77660452956912,39.67385732771995,42.60111676393619,42.057048719585914,1.0399188968577216e-12,18.35498034090298
NGC 4151,p,182.63608,39.40576,0.00427886936814,14.7433041897,359.6,0.0,415.58598515,38.075154866118346,42.41603639984578,37.730188570972324,40.8712515704308,40.327183526080525,8.167382952606239e-13,17.490047744150285
2MASX J12110780-4641240,j,182.7825,-46.68995,0.032259687375,137.642383482,0.0,410.7,350.094780934,39.94099432588006,43.72212402167898,39.59602803073404,42.53184868961873,41.98778064526845,4.289091605118111e-13,18.320346303744248
2MASX J12154383+1709178,j,183.9326,17.15489,0.100420165963,449.520728088,493.2,0.0,569.986117564,41.18066804367454,44.58989562413511,40.835701748528514,43.63515829845581,43.09109025410554,5.101288137619827e-13,18.87200110816279
MESSIER 099,g,184.70677,14.41649,0.00827390048653,33.4938196991,420.1,0.0,485.505206789,38.85542756853193,42.962227291535285,38.51046127338591,41.56569427557889,41.021626231228616,7.830435570337724e-13,17.83726909672433
2MASX J12185235+0514443,p,184.71819,5.24564,0.0778825377409,343.323173646,504.4,0.0,582.929841239,40.95632684552051,44.43285678542729,40.611360550374485,43.435494632098724,42.89142658774845,5.522165220625349e-13,18.772169274984247
MESSIER 106,g,184.74008,47.30372,0.00250264070928,7.44209872929,513.0,0.0,592.868771918,37.63565375026468,42.108385618748216,37.29068745511866,40.48009557732104,39.93602753297076,1.3023440315669047e-12,17.294469747595404
UGC 7360,j,184.84692,5.82471,0.0077005000785,32.1487745503,10438.4,0.0,12063.5504655,40.215108311951866,43.91400381192924,39.87014201680584,42.775810137222635,42.23174209287236,1.3788032302591492e-11,18.442327027546202
NGC 4278,p,185.02841,29.2805,0.00316708907485,15.1300619886,385.0,0.0,444.940501342,38.12728767493935,42.452529366020485,37.78232137979333,40.9176497702815,40.373581725931224,8.629573990402834e-13,17.513246844075635
MESSIER 061,g,185.47896,4.47359,0.00573822297156,22.1439235407,444.3,0.0,513.472895445,38.52033099042734,42.727659686862076,38.17536469528132,41.2674583210658,40.72339027671553,9.015092263226964e-13,17.68815111946779
MESSIER 100,g,185.72874,15.82238,0.00573658943176,20.2899786834,262.6,0.0,303.484092604,38.21600343400779,42.51463039736839,37.871037138861766,40.9966067958524,40.452538751502125,5.755255592145256e-13,17.55272535686109
MESSIER 084,j,186.26575,12.88696,0.00427864026278,17.2646886892,6097.4,0.0,7046.70185165,39.441607720571476,43.37255339796297,39.09664142542545,42.08739461089409,41.54332656654381,9.797112806482e-12,18.09811926438193
NGC 4414,g,186.61293,31.22352,0.00338670937344,16.8438210218,239.9,0.0,277.249938369,38.015057014828365,42.37396790394279,37.67009071968234,40.817764482782714,40.27369643843244,5.532281214022968e-13,17.463304200326245
NGC 4410 NED02,j,186.62328,9.01927,0.0251311629985,106.660714116,296.3,0.0,342.430832591,39.70988615630111,43.560348302973715,39.36491986115509,42.32616241869346,41.78209437434318,4.4480990116151667e-13,18.217503168281617
NGC 4449,g,187.04633,44.09356,0.00156427721959,6.52120449862,271.2,0.0,313.423023283,37.244090854865,41.83429159196844,36.89912455971898,40.13160460041532,39.58753655606505,7.602736918960886e-13,17.120224259142546
3C 273,j,187.27812,2.05233,0.172719372829,809.625389531,54991.2,0.0,63552.7586946,43.73900696556554,46.38073286945881,43.394040670419514,45.9120799389388,45.36801189458853,2.975313289644681e-11,20.010461928404286
MESSIER 049,j,187.44499,8.00041,0.0040123546496,15.7989309279,255.9,0.0,295.740972191,37.98747121737976,42.354657845728774,37.64250492223374,40.79321312305346,40.24914507870319,5.942630443492542e-13,17.451028520461616
2MASX J12295233+1140391,j,187.46806,11.67747,0.0861745269322,382.049163043,1576.1,0.0,1821.48240043,41.54396780497731,44.84420545704705,41.199001509831284,43.958495086015276,43.414427041665,1.486885690743096e-12,19.033669501942523
VPCX 29,p,187.55058,11.74488,0.0909100548348,404.346779717,379.8,0.0,438.93091535,40.97520846846235,44.44607392148658,40.630242173316326,43.45229927651696,42.908231232166685,4.1382078514396293e-13,18.78057159719337
NGC 4490,g,187.65154,41.64363,0.00290163327008,10.1929713533,812.7,0.0,939.228949197,38.10867739779299,42.43950217201803,37.763711102646965,40.90108662362123,40.35701857927096,1.8302314654308144e-12,17.5049652707455
MESSIER 087,j,187.70593,12.3911,0.0049887993373,18.4364571174,147447.2,0.0,170403.197635,40.88213699565353,44.38092389052041,40.53717070050751,43.369465665717115,42.82539762136684,1.644870575562474e-10,18.739154791793442
PKS 1228-335,j,187.81439,-33.77355,0.0570746396193,247.946865019,499.1,603.2,576.804686285,40.66905034368328,44.23176323414123,40.32408404853726,43.17981854546359,42.635750501113314,5.876548212554635e-13,18.644331231666683
MESSIER 088,g,187.99673,14.42041,0.00792655628175,31.5888933681,277.1,0.0,320.241592005,38.62385088017015,42.800123609682046,38.27888458502413,41.35959102293691,40.815522978586635,5.477005795203008e-13,17.73421747040334
IC 3557 NED01,j,189.03391,16.64143,0.0820166329039,362.579900862,680.5,0.0,786.446782242,41.13378111203488,44.55707477198735,40.78881481688886,43.593428929296515,43.04936088494624,7.122664344594728e-13,18.851136423583146
4C +18.35,j,190.25134,18.55391,0.076453761575,336.691421915,601.4,0.0,695.031733785,41.01577305799344,44.47446913415835,40.67080676284742,43.48840176119964,42.94433371684936,6.485726920306044e-13,18.798622839534705
NGC 4631,g,190.53337,32.54151,0.0030344647821,8.5161213298,976.2,0.0,1128.18420107,38.03216801451661,42.385945603724565,37.687201719370584,40.832993272505256,40.28892522815498,2.2414579363343253e-12,17.470918595187513
NGC 4666,g,191.28615,-0.46191,0.00553643889725,22.3786524086,434.2,0.0,501.800430345,38.519503211355094,42.7270802415115,38.17453691620907,41.26672159769151,40.72265355334123,8.812005049927164e-13,17.68778275778064
NGC 4696,p,192.20532,-41.31109,0.0100555643439,41.7061554321,0.0,5674.0,4836.71241057,40.04425490043628,43.79440642386833,39.699288605290256,42.62375060097376,42.07968255662348,5.77259763725976e-12,18.366297259421767
MESSIER 094,g,192.72145,41.12015,0.00198428356089,5.494061707,265.1,0.0,306.373316638,37.08534232430731,41.72316762057805,36.74037602916129,39.99031840821898,39.44625036386871,7.736639193713453e-13,17.049581163044376
ESO 575- G 013,j,193.03496,-21.86511,0.0226575017769,95.9842853323,224.9,0.0,259.914594161,39.498535257402516,43.4124026737447,39.15356896225649,42.138060118673714,41.59399207432344,3.5618928325759073e-13,18.123452018271742
2MASX J12525601-1520318,j,193.23346,-15.34223,0.044949501691,193.576575797,347.5,0.0,401.602140822,40.29680594624077,43.971192155931476,39.951839651094744,42.84852103173976,42.30445298738948,4.496104806793329e-13,18.478682474804764
NGC 4760,j,193.28012,-10.49428,0.0160341821611,67.4046221258,1024.7,0.0,1184.23514734,39.85012162364773,43.65851313011635,39.50515532850171,42.450971984631956,41.90690394028168,1.4846142647194541e-12,18.279907951250863
ESO 443- G 004,j,193.59261,-29.01296,0.0548148466201,237.745759675,383.2,0.0,442.860260037,40.51779659072969,44.12588560707372,40.172830295583665,43.045202705334894,42.50113466098462,4.688113817795953e-13,18.577023311602332
2MASX J12543570-1234070,j,193.64874,-12.56861,0.0164943449199,69.3534363034,7710.6,0.0,8911.06033675,40.75136967316751,44.2893867647802,40.40640337802149,43.25308274870456,42.70901470435428,8.891351540026204e-12,18.680963333287163
NGC 4801,j,193.65724,53.09003,0.0559873749649,243.034888747,309.3,0.0,357.454797572,40.44386269671142,44.07413188126093,40.0988964015654,42.97940153965864,42.43533349530836,3.855540725367446e-13,18.544122728764204
PKS 1252-441,j,193.7395,-44.41573,0.0410487860362,176.276965727,0.0,368.1,313.78107831,40.108322204233545,43.83925353652642,39.76335590908752,42.68077050135333,42.136702457003054,3.6846850293174603e-13,18.39480720961155
UGC 08058,j,194.05971,56.87345,0.0435040447185,187.155067262,308.9,0.0,356.992521726,40.21636661947162,43.914884627193075,39.8714003243256,42.77693003091522,42.23286198656494,4.078945021336737e-13,18.442886974392493
PKS 1254-30,j,194.34143,-30.36356,0.0549710002627,238.449666947,1161.5,1777.0,1514.77581135,41.054446122243704,44.50154027913353,40.70947982709768,43.52282078838237,42.97875274403209,1.3997431447773004e-12,18.81583235312607
NGC 4869,j,194.84727,27.91161,0.0230612962489,97.7244500288,439.3,0.0,507.694447376,39.80491320398823,43.6268672363547,39.459946908842205,42.410736491135,41.86666844678472,6.438000740750566e-13,18.259790204502384
2MASX J12594900-2539389,j,194.95415,-25.66078,0.0662549361219,289.706056999,715.0,0.0,826.318073921,40.96036672305449,44.435684699701085,40.61540042790847,43.439090123103966,42.89502207875369,7.81980590796489e-13,18.77396702048687
ESO 443- G 024,j,195.2533,-32.44135,0.0174555424601,73.4473234218,1439.2,1866.2,1663.26849229,40.07221862864211,43.813981033612414,39.72725233349609,42.64863831907695,42.104570274726676,1.971094166683194e-12,18.37874111847336
NGC 4945,g,196.36366,-49.4679,0.00116466649342,3.85985105915,0.0,5944.5,5067.29589789,37.997221679054356,42.36148316890099,37.65225538390833,40.801891033943846,40.25782298959357,1.01571283764052e-11,17.45536747590681
PKS 1305-315,j,196.97794,-31.7782,0.0538084494767,233.21269478,355.1,0.0,410.385381887,40.468000577557234,44.091028397853,40.12303428241121,43.00088425361141,42.456816209261135,4.3994752643684866e-13,18.55486408574059
PKS 1308-441,j,197.84927,-44.37778,0.050730940335,219.389108648,0.0,995.8,848.854109701,40.73056750335336,44.27482524591029,40.38560120820734,43.234568817569965,42.69050077321969,8.514510618541925e-13,18.671706367719867
MESSIER 063,g,198.95554,42.02929,0.00263756210916,10.1160542043,356.0,0.0,411.42550254,37.74361782416279,42.18396047047689,37.39865152901677,40.57618360309036,40.03211555874008,8.793915917112903e-13,17.342513760480063
CGCG 044-046,j,199.07089,7.04624,0.0510905423865,221.001391313,2042.8,0.0,2360.84274323,41.18116139549345,44.59024097040835,40.836195100347425,43.63559738157464,43.091529337224365,2.1126539557087997e-12,18.872220649722205
VIII Zw 289 NOTES01,j,199.81908,-0.91702,0.0850372666108,376.713858753,500.1,0.0,577.960375899,41.033225580386954,44.48668589983381,40.68825928524093,43.50393450612986,42.95986646177958,5.369481027696428e-13,18.806389211999818
NGC 5078,p,199.95851,-27.41009,0.0071950382553,30.1252154145,262.3,0.0,303.13738572,38.558804143466496,42.75459089398949,38.21383784832047,41.301699427270655,40.75763138292038,5.270600589942094e-13,17.705271672570213
NGC 5090,j,200.30356,-43.70469,0.0111897969618,46.8930331452,0.0,12829.1,10935.9653131,40.500378094020306,44.11369265937715,40.15541179887428,43.02970024326355,42.48563219891327,1.162798853509082e-11,18.56927208056666
MCG -03-34-064,p,200.60196,-16.72844,0.0174938235432,73.8219571087,274.9,0.0,317.699074854,39.35769137992754,43.313811959512215,39.012725084781515,42.012709067720984,41.46864102337071,4.5118947431110246e-13,18.060776492795377
NGC 5127,j,200.93747,31.56576,0.0167539939284,70.6604450526,1980.0,0.0,899.242088557,40.17716345798217,43.887442414150456,39.832197162836145,42.7420392171896,42.197971172839324,2.6406295647492054e-12,18.42544156752969
NGC 5141,j,201.21439,36.37854,0.018366413191,77.5552482482,875.7,0.0,1012.03739487,39.903723265081915,43.696034279120276,39.55875696993589,42.49867744550838,41.9546094011581,1.2516302822874767e-12,18.303760681689074
Cen A,j,201.36565,-43.01871,0.00114880793262,3.58904472785,0.0,1803150.25489,589503.947131,40.415954913063125,44.05459643270712,40.0709886179171,42.95456361221165,42.410495567861375,1.669655498484681e-09,18.531703765040714
ESO 509- G 003,j,201.54411,-27.4274,0.0439358116904,189.071865147,1595.1,0.0,1843.44050309,40.93818726261653,44.42015907739451,40.59322096747051,43.41935040331418,42.87528235896391,1.7543554389989743e-12,18.764097160591977
2MASX J13264647-2707078,j,201.69371,-27.11891,0.0437332281997,188.172367651,254.2,0.0,293.776299847,40.13643277572263,43.85893093656878,39.79146648057661,42.705788909978615,42.16172086562834,3.425296828043413e-13,18.407316413924192
MESSIER 051a,g,202.46957,47.19526,0.00257851276547,8.75958292462,1004.9,0.0,1161.35249298,38.069235233609845,42.41189265708983,37.72426893846382,40.86598309749824,40.32191505314796,2.2857948085431295e-12,17.487413507684003
2MASX J13322574-3308100,u,203.10728,-33.13604,0.0495075349309,213.909864223,0.0,2153.5,1835.71733806,41.04357175430127,44.493928221573825,40.698605459155246,43.5131426009136,42.96907455656333,1.7009908520815924e-12,18.810993259391687
NGC 5209,j,203.17723,7.32729,0.0232907840432,98.7138922976,302.1,0.0,349.133832352,39.651052809029245,43.51916495988341,39.30608651388322,42.2738007396215,41.729732695271224,4.603256634597526e-13,18.191322328745635
IC 4289,j,203.69919,-27.12709,0.0346642346473,148.164488925,431.5,0.0,498.680068387,40.15861458540128,43.874458203343835,39.81364829025526,42.725530720592616,42.18146267624234,5.781805356719395e-13,18.417187319231193
2MASX J13351273-1122361,j,203.80302,-11.37677,0.0720771674528,316.45268181,226.4,0.0,261.648128581,40.53763951423653,44.13977565352851,40.19267321909051,43.06286290725598,42.51879486290571,2.7559183558588356e-13,18.58585341256288
NGC 5232,j,204.03436,-8.49774,0.0224815526783,95.2263485294,388.8,0.0,449.332121875,39.72938605008486,43.573998228622344,39.38441975493884,42.343517324161,41.79944927981072,5.807965958685041e-13,18.226180621015384
IC 4296,j,204.16269,-33.96588,0.0123067107052,51.1236828358,2420.2,26453.1,22549.5306782,40.88968609153912,44.38620825764032,40.544719796393096,43.37618436105529,42.83211631670501,2.1725065699004324e-11,18.74251413946253
MESSIER 083,g,204.25383,-29.86576,0.0011485904688,4.75764097321,1090.7,0.0,1260.51066185,37.574634175236426,42.06567191622844,37.2296678800904,40.425788155545895,39.88172011119562,2.812068045253924e-12,17.267316036707832
UGC 08669 NED01,j,205.45474,26.37356,0.0788231915404,347.695880849,366.4,0.0,423.444674524,40.82850008697945,44.34337805444856,40.48353379183343,43.32172881699719,42.77766077264691,4.1433414712766347e-13,18.715286367433478
2MASX J13434918-1949278,j,205.95497,-19.82434,0.032720254035,139.654998359,234.2,0.0,270.66250757,39.84184538954934,43.65271976624748,39.49687909440332,42.44360613628439,41.89953809193411,3.4002759942894674e-13,18.27622502707708
B3 1342+407,j,206.17303,40.46738,0.0788497851831,347.819579765,229.0,0.0,264.652921578,40.62468906514385,44.20071033916363,40.279722769997825,43.140337007563495,42.59626896321322,2.7267791004503484e-13,18.624590462716633
ESO 325- G 016,j,206.59991,-37.97103,0.0375063214493,160.647580658,876.0,1225.7,1044.82876307,40.550097819170624,44.14849646698237,40.2051315240246,43.073950798647324,42.52988275429705,1.0970424195556221e-12,18.59139735825855
ESO 509- G 108,j,206.80067,-24.37294,0.0193725582212,81.9549614841,590.6,0.0,682.550285955,39.78058947439879,43.609840625642086,39.435623179252765,42.38908837180039,41.845020327450115,8.708811128567644e-13,18.248966144835084
CGCG 162-010,p,207.21877,26.59296,0.0653923649028,285.760787253,924.5,0.0,1068.43504803,41.06005771354871,44.50546839304703,40.715091418402686,43.52781510464382,42.983747060293545,9.858953959491007e-13,18.8183295112568
UGC 08782,j,208.07411,31.44619,0.0463282496318,199.713695981,4844.2,0.0,5598.39162754,41.4681832940038,44.791156299365596,41.12321699885778,43.891046871248854,43.34697882689858,4.658565160895642e-12,18.99994539455931
MRK 0463E,p,209.01202,18.3719,0.0511852269334,221.426042626,380.5,0.0,439.73989808,40.45295758845349,44.08049830548038,40.10799129330747,42.98749599330908,42.443427948958806,4.732161935692143e-13,18.548169955589426
ESO 510- G 023,j,209.31758,-25.39029,0.0378898308657,162.335878436,591.1,0.0,683.128130762,40.37463552090881,44.02567285819911,40.02966922576279,42.917789353194316,42.37372130884404,7.498619614699598e-13,18.513316635532043
2MASX J13595556-1056266,j,209.98152,-10.94078,0.0610466099011,265.952065464,291.8,0.0,337.230229329,40.496837553344086,44.111214280903795,40.151871258198064,43.02654916206171,42.48248111771144,3.588917112006108e-13,18.56769653996574
MCG -02-36-002,j,210.42441,-11.60697,0.0368270835352,157.659654512,2043.6,0.0,2361.76729492,40.88798256580492,44.38501578962638,40.543016270658896,43.37466822315185,42.830600178801575,2.2763974123699174e-12,18.74175607051081
NGC 5419,j,210.91154,-33.97839,0.0137115251273,57.3700963012,370.0,608.9,519.047265914,39.351882385921996,43.309745663708334,39.006916090775974,42.00753906305605,41.463471018705775,7.382252685149802e-13,18.05819149046291
MRK 0668,p,211.75163,28.45403,0.0798176076576,352.324202093,816.6,0.0,943.736138691,41.18803986042619,44.59505589586127,40.843073565280164,43.64171921536478,43.097651171014505,8.430537459451161e-13,18.875281566617275
ESO 510- G 066,j,211.81485,-27.1582,0.0237466714248,100.680445304,274.1,0.0,316.774523163,39.62594482174713,43.50158936878593,39.28097852660111,42.25145463094042,41.70738658659015,4.2032515000902807e-13,18.180149274405096
IC 4374,p,211.87405,-27.01787,0.0213314555585,90.2768754634,645.5,0.0,745.997645757,39.903194816273995,43.69566436495474,39.55822852112797,42.49820712606933,41.954139081719056,9.227309509702946e-13,18.30352552196955
NGC 5490,j,212.4888,17.54548,0.017063729465,72.0790619266,806.6,0.0,932.179242552,39.804422000154084,43.626523393670794,39.45945570500806,42.410299319722604,41.86623127537233,1.1822302543501657e-12,18.25957161879619
ESO 271- G 020,j,212.62038,-42.7821,0.0519618763273,224.911307684,0.0,2487.7,2120.60089245,41.14978584156884,44.568278082661124,40.80481954642282,43.607673138581745,43.06360509423147,1.9128087882791043e-12,18.858258528225758
NGC 5506,p,213.31209,-3.20756,0.00644903909415,26.9112527082,338.8,0.0,391.547641181,38.57195676132625,42.76379772649131,38.226990466180226,41.31340525716583,40.76933721281556,6.7851340065593e-13,17.7111245875178
NGC 5532,j,214.2206,10.80737,0.0247979869865,105.220469618,4445.4,0.0,5137.50260952,40.87425684749459,44.37540778680915,40.52929055234857,43.36245233385566,42.81838428950538,4.9690442411378115e-12,18.735648125862717
PKS 1416-49,p,215.01541,-49.59509,0.0952102138655,424.707884988,0.0,4584.0,3907.55898661,41.96739051112164,45.14060135134809,41.62242421597562,44.33534129448373,43.79127325013346,2.8653761888245006e-12,19.22209260617675
CGCG 163-041,j,216.16887,26.62511,0.0378858103364,162.318174402,857.6,0.0,991.11941286,40.5361646021277,44.13874321505232,40.191198306981676,43.061550235479125,42.51748219112885,1.0443280369353577e-12,18.585197076674447
CGCG 047-067,j,217.48076,7.25356,0.0564655327336,245.194196131,2067.6,0.0,2389.50384565,41.276632426218846,44.65707069191613,40.931666131072824,43.72056659892024,43.17649855456997,2.0872151965332765e-12,18.91470525839501
IC 4441,g,217.91092,-43.41844,0.00582019519061,25.3327504693,0.0,311.4,265.448051577,38.35064855290461,42.608881980596166,38.005682257758586,41.116440951670576,40.5723729073203,4.865161510526887e-13,17.612642434770173
2MASX J14401795+0556341,j,220.07487,5.94279,0.0628740945173,274.2682001,329.6,0.0,380.915296733,40.57648364665052,44.166966546218305,40.2315173515045,43.09743418510444,42.553366140754164,3.9728692595387113e-13,18.603139051487105
